,artist
6367,Estágio do Sono
6368,Transgressão (feat. Marcos Stefani)
6369,Força Paralela
6370,"Von, Ronnie"
6371,A Carvoeira
6372,Casa Redonda
6373,Pingados
6374,The Southern Blacklist
6375,Bi-Latheral
6376,Sérgio Mendes & Brasil '66
6377,Hermetic Vastness
6378,Antônio Carlos Jobim
6379,Azinus
6380,Meo latin phoda est
6381,Sambasian
6382,Zé Caradipia
6383,Kyprogenea - by Layne Redmond
6384,Filadélfia
6385,Hino do Corinthians (Heavy Metal)
6386,CÃ©rebro EletrÃ´nico
6387,The Brasiléros
6388,Carmen Miranda e Luiz Barbosa
6389,Madeirada do Arrocha
6390,Choro Bastardo
6391,FURTO
6392,Bernardo Biasi
6393,Patrícia Polayne
6394,Athrow
6395,Unlockeddoors
6396,Dominus Praelii - Heavy Metal
6397,Banda Zoka
6398,Niellsen
6399,Osmar Milito e Trama
6400,Momento Quatro
6401,MC Rose Morena
6402,Darcy Fagundes
6403,Raimundo Penaforte
6404,Grupo PurAmizade
6405,Pastoril
6406,Nefastaroth
6407,Angela Valle & Eustaquio Sena
6408,Chorus of Orfeão Villa-Lobos
6409,sesper
6410,ISABELA AGUIAR
6411,Trio Tó Teixeira
6412,Paulo César Graça e Paz
6413,Aloisio Aguiar Trio with Claudio Roditi
6414,Dymon's
6415,Diego Henrique & Flavio Rocha
6416,Seu Cuca Oficial
6417,Ford Bigode
6418,Contra Veneno
6419,DG & LF
6420,Marisa Gatta Mansa
6421,Cristo Cadavérico
6422,Cidadão Saint
6423,Bruviá
6424,Joaquim Antônio Da Silva Callado
6425,Curtsamba
6426,Cabeça de Peixe
6427,Bande Powell
6428,MC Binho
6429,Intrisicum
6430,Erika Silva
6431,Martin Axel
6432,Rohen
6433,Philip Link
6434,The G/9 Group
6435,D'j α n d я e
6436,Moreno Paes
6437,João Ferreira & Vinícius Vianna
6438,Culto Misantropo
6439,LILIAN VANESSA
6440,Virgínia Lane
6441,Lixo Nuclear
6442,Nomphony Y
6443,MudChip
6444,Gustavo M.
6445,Guilherme Vergueiro
6446,Efikaz
6447,Trio Chapahall´s
6448,4Fire
6449,Cartel Mc’s
6450,Mauricio Negão
6451,João Moraes e Galvão
6452,Má Postura
6453,CHYCO SALLES
6454,Ana Paula Lonardi
6455,Azés
6456,Almira Castilho
6457,Guilherme Vituri
6458,Meat Cunts
6459,"Amelia Brandao, Tia Amelia"
6460,Johnny Suxxx and The Fucking B
6461,Seu Américo
6462,Jose Eymard
6463,Rodrigo Cicchelli Velloso
6464,The Street Vision
6465,Gustavo Freitas
6466,Dedo Amarelo
6467,Necroze
6468,Conjunto Embalo de Soure
6469,SomCatado
6470,4 Ases E Um Curinga
6471,Compositora Que Não Quer Ser Identificada
6472,Augusto Scheifler
6473,Distorção Sonora
6474,Great Perhaps
6475,Canario e Passarinho
6476,"Maurício Carrilho, Toninho Carrasqueira, Proveta, Luciana Rabello, João Lyra, Eliezer Rodrigues & Celsinho Silva"
6477,Os Caras do Rock
6478,Baixa Maré
6479,Maria Creuza
6480,Chamado
6481,Republica Rock
6482,MidiBombè
6483,Caetano Veloso
6484,05 Poema Em Linha Reta
6485,Ana Roseli
6486,Alex Moraes
6487,Fernando Neubauer
6488,Zé Rodrix e A Agência de Mágicos
6489,Ataíde and Alexandre
6490,Ivan & Priscila
6491,Renata Santos
6492,Balansamba
6493,Adilson Honorato
6494,Ello Vibration
6495,Raizêrus
6496,CSS Vs. The Slips
6497,Mathen
6498,Raiva em Paz
6499,MC L da Vinte e MC Rick
6500,GÖZÖ
6501,Joe Willer
6502,Isotope Ensemble
6503,Suzi Almeida
6504,Binho Incorporis Pussy Putrification Clono Infest
6505,Ted Boy Marino
6506,Jongo de Piquete
6507,Caíque Mutti
6508,Belgradonja
6509,Banda Jacksom
6510,Arreio de Ouro > Zaca Cd´s
6511,HaDeus
6512,DJ Dolores
6513,Edmundo Cassis
6514,YoNoide
6515,Rajendrah
6516,Laissu
6517,Komando Kaos
6518,Dry Lines
6519,Patrulha 66
6520,Total HxCx
6521,Chico di Medori
6522,Nautilus (SE)
6523,Forrozão Sertanejo
6524,Carmen Costa e Colé
6525,Derian Finire
6526,O.J.T.B.
6527,"rene de paula jr, rene@usina.com"
6528,Banda de Carnaval
6529,xantoné blacq
6530,Dmyltcrios Regnum
6531,Doomonic
6532,João De Bruçó and R H Jackson
6533,Ank (BR)
6534,"Se Melhorar, Afunda!"
6535,Chimia De Uva
6536,Paulo T. Filho
6537,Morbus Inferno
6538,doh.ru
6539,Barão Vermelho
6540,Cazuza & Bebel Gilberto
6541,Clark Haze
6542,Uaktí
6543,30 Seconds to Mars (feat Pitty)
6544,Vanguart+Ludovic
6545,Elire
6546,Benício Barbosa
6547,Emlio Santiago
6548,Eighteenth Angel
6549,Linda e Dircinha Batista
6550,Natália Maia
6551,Luciano Carvalho
6552,Jaime Redondo
6553,MC PELÉ JHONSON
6554,Oficina de Choro da UFRJ
6555,"Fred Dantas, Joatan Nascimento & Soloists"
6556,"Dom Salvador, Duduka Fonseca & Rogério Botter Maio"
6557,Roupa Nova(Ao Vivo)
6558,Lirium
6559,Emerson Santana
6560,Ronaldo Saggiorato & Endrigo Bettega
6561,Zezé Polessa
6562,Tribalistas
6563,Carmen Silva e Los Bronces
6564,Morbid Worship
6565,LOVNI
6566,Miguel De Laet
6567,Rafael Sarpa
6568,Fear The Drops
6569,Barcode Stoned Drivers
6570,Contos e Fatos
6571,pablo grotto
6572,Produto Urbano
6573,Marisa Monte
6574,José Rodrigues Domingues De Meireles
6575,Decibéis Debilóides
6576,Derriba Tus Murros
6577,Beyoncé
6578,Guto & Halley
6579,Blend 23
6580,Suicide Sick
6581,Charles Racelin & Roman Komilersky
6582,Los Trozobas
6583,D-69
6584,Indigo Blues
6585,Sessão Da Noite
6586,Robson lapa e Ronaldo chagas
6587,Maquine
6588,Nox Spiritus
6589,Flâmulas Flamejantes
6590,The Negative Visions
6591,The Power Of Noia
6592,MC's Niago e Seltinho Coreano
6593,Edu Lobo & Tom Jobim
6594,Madamme Butterfly
6595,Kathleen Karen
6596,Irmãs Ibeji
6597,Bruno Caires e os Gongos
6598,Osmar Oliveira
6599,Wado & Realismo Fantastico
6600,Necrotik Fauna
6601,Neuróhia
6602,Jander Bilaphara
6603,Deus Fez Merda
6604,Indiada Magneto
6605,Korzus feat. Zoltan Farkas
6606,João Lucas & Diogo
6607,Pixinguinha - João de Barro
6608,Capoeira Cordão De Ouro
6609,Sandy & Júnior e Ivete Sangalo
6610,Jorge Ben & Toquinho
6611,Cíntia e Sílvia
6612,Pesadelo Nuclear
6613,A Década
6614,Partido Leve
6615,EUCEF
6616,P. H.
6617,Atilano Junior
6618,Wander Wildner
6619,Mr. Abel
6620,My Cadaver Your Pleasure
6621,Grupo Senzala - Mestre Ramos
6622,Sonicopatas
6623,Cartas Vivas do Rei
6624,enforca.dor
6625,Hanged Angel
6626,Black Witch Chaos
6627,Belial War
6628,Tulio Araujo and the Dobradura Project
6629,White Thunder Metal
6630,Billy Bond & Convidados
6631,Uníssonus
6632,terra patris
6633,Supere Os Fatos
6634,Maleta Elétrica
6635,Degolate
6636,Bili Pamx
6637,I.M.L. - Insano Métado de Lesionar
6638,Mc Ian SK8
6639,Marco Brasil / Rick and Renner
6640,Grupo de Samba Rural
6641,Miguel Briamonte
6642,Tita Garcia
6643,MedoZeroCinco
6644,Johnnÿ Sleazer
6645,Bil Bell Quarteto
6646,Geraldo Azevedo & Marcus Vinícius
6647,Afternow
6648,Leo Cesar
6649,Bobo da Corte
6650,EncaiPIRADOS
6651,Bicalho
6652,Sambrock
6653,Brazuca Brown
6654,Nó Em Pingo D'água
6655,Lucas Fonseca
6656,DJ Oichika
6657,Dick Jhonny
6658,Aurora Miranda e André Filho
6659,Trio Gaúcho
6660,Bete Antunes
6661,Luli Oswald
6662,Duskmare
6663,Parafernália
6664,Buchecha & MC Sabrina
6665,Rildo Hora/Clube Dos 7
6666,Ai Meu Rim
6667,Mhirage
6668,Edu Lobo & Danilo Caymmi
6669,Antisizi
6670,Sergio Roberto de Oliveira
6671,Os Catalépticos
6672,Luciano Araújo
6673,Blood Writes Existence
6674,Silvia Torres
6675,Celso Zambel
6676,Mineiro & Manduzinho
6677,Distorttion
6678,Sombras Nefastas
6679,zona rural
6680,danielzzzz
6681,Lilhan
6682,Unholy Morgoth
6683,João da Matta
6684,Black Funeral (BRA)
6685,Banda FAi
6686,Zélia Duncan e Paulinho Moska
6687,"Sylvia Telles, Edu Lobo, Trio Tamba, Quinteto Villa-Lobos"
6688,José Augusto Mannis
6689,Icarus Daedalus
6690,BTK & Spleen
6691,Toni Basil
6692,HadarRock
6693,"João Gilberto, Caetano Veloso, Gilberto Gil, Maria Bethania"
6694,Tubarão em Chamas
6695,Vain Fathom
6696,FlÃ¡vio Venturini
6697,Milton Nascimento
6698,Acustronics
6699,As Novas Castro
6700,Dj Patife feat. Trio Mocotó
6701,Felippe Valadão
6702,Pagotech
6703,Pólux
6704,Caetano Veloso & Elis Regina
6705,Acid Words
6706,Afogado e Oprimido & Nihilistgod
6707,Cinza e Azul Noite
6708,Youth Cahoot
6709,En`s Realm
6710,Los Goiales All Stars
6711,Aisthéticos
6712,Marco Aurélio & Mathias
6713,Manuel Botelho de Oliveira
6714,Marcos Sacramento e Carlos Fuchs
6715,Banda Podre
6716,Os Malkovich
6717,Oscar Borgerth
6718,Carol Voigt
6719,Pequeno cubo de salada
6720,amok ou le fou de malaisie
6721,Black Eyed Peas & Sérgio Mendes
6722,Biquini Cavadão
6723,Incorage
6724,BTUORM
6725,Nightrain Murders
6726,Conflitos P.L.P
6727,Tereza de Souza Campos
6728,Sabotage
6729,Bliend
6730,Fatallity
6731,Celso Fonseca e Cibelle Cavalli
6732,Laila Novelino
6733,Mc Mirim
6734,Manimal
6735,Duo Kaplan-Parente
6736,Miguel e Almas
6737,Eletrobits
6738,Claudinei Oliveira
6739,Zaubar
6740,Vanessa da Mata
6741,Babiton
6742,Anita Bertelli
6743,Banda Genezis
6744,Varig Brazilian Airlines
6745,D³
6746,Fábio Barros
6747,Companhia de Moçambique de Divinópolis-MG
6748,Davi Lara & Enia Ramos
6749,Luiza & Jeane & Suas Gargantas de Ouro
6750,"Mauricio Carrilho, Luciana Rabello a.o."
6751,Marco Gali
6752,Pirigoso E Sua Sanfona
6753,Insulto Oculto
6754,Mauricio de Assis
6755,Banheiro Feminino
6756,Gambá Caseiro
6757,14 Bis
6758,Nathanic
6759,Season4
6760,Mc Denni DL part CTS
6761,María Fernanda Marquez
6762,"Nasi, Pitty, Di Ferrero, Lucas Lima, Negra Li, Ed Motta, The Brothers, Mallu Magalhães e outros"
6763,xMachete
6764,Rastros De Ódio
6765,The Walts
6766,Marcelo Camelo
6767,Gustão e os Breck and Deckers
6768,My Ownerless Throne
6769,Teodoro and Sampaio
6770,laiz mara
6771,Multinho Edilberto
6772,PaCrOm
6773,Túlio Rangel
6774,Nicole Fierce
6775,Zé Ramalho & Lula Cortêz
6776,Nothing Face Brazil
6777,"Vinícius De Moraes, Maria Bethania E Toquinho"
6778,Weestro
6779,Fucking Your Hands In Masturbation Brutal Killing in The Shower
6780,Christian Rosencreutz
6781,Banda THE REASON
6782,Filhos da pauta
6783,Estância Divina
6784,Elizeth Cardoso e Ciro Monteir
6785,Luiz Aguiar
6786,Tenorio Jnr
6787,Chităozinho & Xororo e Fresno
6788,Dado Lima
6789,Os Subterrвneos
6790,Resistência Nacional
6791,Mário del Nunzio
6792,Billy Grind
6793,Francisco Egídio
6794,A Procura Do Equilibrio
6795,Nícolas Madalena
6796,TWILIGHT FIRE
6797,Edhen
6798,Jan Almy
6799,Tabarruj
6800,Doctors of Death
6801,We Love Monkeys
6802,Pipe Bueno
6803,Raimundo Truíra
6804,Airacrop
6805,DJ RENAN DA PENHA
6806,Forró Chega Mais
6807,Francisco Pezzi
6808,Royal Death
6809,Geraldo Azevedo & Alçeu Valença
6810,Giacomo Bondi & Evandro Reis
6811,Daniel Guerreiro
6812,Tião Carreiro and Pardinho Com Chitãozinho and Xororó
6813,Lenno do Brega
6814,Nephelibata
6815,Mentaliz
6816,Mc Carlos Sumaré
6817,DJ Marky / DJ Patife / ESOM
6818,Zeze Gonzaga & Trio & Guests
6819,Luiz Carlos Clay
6820,Romes & Carlinhos
6821,Like Floating
6822,Aberto incognoscível
6823,Fellipo Rocha
6824,"Alexandre Trick, Diva Pierante, Glória Queiroz e Paulo Fortes"
6825,Sick Terror
6826,Vinicius Cajado
6827,Wrathorned
6828,Red 'N Hell
6829,Jose Namen & Nelson Faria
6830,Merciless Hate
6831,DJ Marky and Drumagick
6832,"Maurício Carrilho, Luciana Rabello, Rogério Souza, Ricardo Amado & Celsinho Silva"
6833,Marx & Lenine
6834,Tião Carreiro and Pardinho Com Nalva Aguiar
6835,Banda Alis
6836,"Zezé Gonzaga, Maurício Carrilho e Pedro Amorim"
6837,Caçulinha e seu conjunto
6838,Pagode do Tiee
6839,Lelet Oliveira
6840,Manequinho Da Viola & Fandangueiros Da Ilha De Valadares
6841,Parabólicos
6842,Junio & Julio
6843,Siga Seta
6844,Claudia Holanda
6845,Cleide Gomes
6846,tudo é tão confuso
6847,Renato Menezes
6848,Ademar e Furta Cor
6849,Pau de Fita de Ribeirão da Ilha
6850,Kaleido
6851,Arrelia e Pimentinha
6852,Giacomo Bondi & Solange Mattioli
6853,Flávia Bittencourt
6854,Os Batuqueiros & As Mulatas
6855,SantoCristo
6856,Chico Buarque com Elza Soares
6857,A Turma Do Bom Balanço!!!
6858,Yakoi
6859,Forró Beldade
6860,Reisado do Juazeiro
6861,Esquizo'Frenética
6862,Marco Brasil / Chrystian and Ralf
6863,LucMoon
6864,Zé da Terreira
6865,Identidade Ignorada
6866,Evocation (Bra)
6867,Banda Tortura
6868,Paulinho da Viola e Nelson Sargento
6869,Edson X & Kimikumana
6870,VacaloInvertido
6871,BANDA 100 LIMITES
6872,REGGAE DO MARANHÃO 2021
6873,Yasmin Carrera
6874,Mind the Gap (GAP)
6875,Maga Bo Featuring Tamy
6876,ITS DEAD END
6877,Boiler Rena
6878,Antithesis of Light
6879,Pedro Misse
6880,Aloysio de Oliveira & Bando Da Lua
6881,"Joyce, Rodrigo Lessa e Quarteto Maogani"
6882,Trio Mocotó́
6883,Never Say Die Julieet
6884,Felipe Hot40
6885,Gorpiava
6886,Jackson do Pandeiro
6887,Áudio Etílico
6888,Pamela Otero
6889,Beyond Trash Wall
6890,Huvala
6891,Chico Mouse
6892,Grupo S.O.S Paixão
6893,Aurora Rock
6894,BOM ASTRAL
6895,Moreno Veloso
6896,igrejas bar
6897,Conjunto Embalo De Soure - Ilha Do Marajó
6898,Fish Wool
6899,Tião Carreiro and Pardinho Com João Paulo and Daniel
6900,Juelz Ventura
6901,Banda Brega Pop
6902,Joao Donato e Paulo Moura
6903,DANNY E GABY
6904,Cláudio Vera Cruz
6905,Missão Sacra Luz
6906,Retaliação Infernal
6907,VICTORIA BICALHO
6908,Conjunto Serenata
6909,Joaquim Manuel Gago da Câmara
6910,Mestre Burgês & Grupo Muzenza de Capoeira
6911,Idrive
6912,Os Homens de Cro-Magnom
6913,Faby Fisher
6914,José Peixoto & Fernando Judice
6915,Tião Carreiro and Pardinho Com Gian and Giovani
6916,Nação Suburbana
6917,Pirajá e Pratini
6918,Klaus Hee
6919,Hevora
6920,Primateria
6921,Ignácio Parreira Neves
6922,Samburico
6923,Shienne
6924,Lixo Errante
6925,Marco Brasil / João Paulo and Daniel
6926,Banda Farol
6927,La Vantage
6928,Ze Modesto
6929,STALLONE NOISECORE
6930,Japon3s R4uL
6931,Vila Brasil
6932,Nilton Gappo
6933,BLAZMUSIC
6934,Naurêa
6935,Bruno Giorgi
6936,Cinemarx
6937,Carmen Costa & Coral Da USP
6938,Os Pokémons do Forró
6939,André Maciel
6940,Marco Brasil / Bruno and Marrone
6941,Gusttavo Lima ft. µ's
6942,República Djou
6943,Irmão Victor
6944,Orlando Silva e Gaúcho
6945,Sociedade Utopia
6946,Lucca Ferreira & Marlon Mello
6947,Birinaite
6948,Αλέξης Παρχαρίδης & Μπάμπης Κεμανετζίδης
6949,Jacob Do Bandolim
6950,Beatles n'choro
6951,Ingrid Laubrock + Andy Milne
6952,Persiag
6953,"the drunks, baby"
6954,Hemorroidas Do Seu Fundo
6955,new rave kids
6956,wild inc
6957,Tião Carreiro and Pardinho Com João Mulato and Pardinho
6958,ANA DI OLIVEIRA
6959,Amoreira
6960,Paulinho da Viola e Anescar do Salgueiro
6961,Banda SoFia
6962,Hagalloz
6963,Tião Carreiro and Pardinho Com Goiano and Paranaense
6964,Putry
6965,Espetaculo Desagradavel
6966,Arthur Full
6967,Bia Nogueira e Confraria
6968,Iskar
6969,Maestro Sujo e o Sanatório de Gotham
6970,EEVal
6971,Lärm
6972,Fabiano do Nasciemento
6973,AuxDUB
6974,Trusher
6975,Marco Brasil / Leandro and Leonardo
6976,Poly e sua Guitarra Hawaiana
6977,Cacau Melo
6978,Carmen Miranda e Lamartine Babo
6979,Solteirões do Arrocha
6980,Paulina Bloch
6981,Mc Tinga
6982,Mauricio Negao
6983,nenê gandaia
6984,G3+g8maria Bethania E Gal Costa
6985,Adriane Grott
6986,Psicodélicos e Psicóticos
6987,Sagrado Coração da Terra
6988,Peter Mc Green
6989,Raio verde
6990,Carlos Gomes
6991,Regis Campos
6992,Cadaverizer
6993,Sthan Xanniã
6994,L1K3
6995,Os Farmacêuticos
6996,Tião Carreiro and Pardinho Com Cezar and Paulinho
6997,Quadrante Leste
6998,Cartola & Francisco Alves
6999,SANTA MALA
7000,Amanda Faray
7001,Identity & Logical
7002,Pedro Rapé
7003,MC Bruno B.O.
7004,Lancaster & Flávio Naves
7005,Dan Araújo
7006,Victor Arlé
7007,FROZEN FROST
7008,Impurity (Brazil)
7009,No Excessive Noise
7010,Silvério Pessoa & Reginaldo Rossi
7011,Bruna Lopezz
7012,Rita Lee
7013,Marco Brasil / Sérgio Reis
7014,Raça Negra
7015,Karol Diva
7016,Arthur Marques
7017,Conjunto Ajiruteua de Marapanim
7018,Camerata Carioca e Pedro Amorim
7019,Pacto de Guerrilha
7020,Tião Carreiro and Pardinho Com Orquestra Da Terra
7021,Eliã
7022,blacknebulag
7023,Agepê
7024,Bipolar!
7025,Identity & Kano
7026,Adilson Medeiros
7027,Mirella e Doce Aventura
7028,Grupo Gente de Casa
7029,Enxaqueca Project
7030,YURI CHAGAS
7031,Hawk & Ricci
7032,Tião Carreiro and Pardinho Com Rick and Renner
7033,DJ Patife & João Donato
7034,Banda Viper
7035,Vinícius de Moraes & Odete Lara
7036,Tião Carreiro and Pardinho Com Almir Sater
7037,BOCHECHAS MARGARINAS
7038,Levante Hardcore
7039,Herculóides
7040,Andy Lopes
7041,Joana Maria
7042,Matth Legenda
7043,Titãs & Paralamas
7044,Tia Pê
7045,Zé Renato e Guinga
7046,Conexão Carandiru
7047,Irvyn
7048,Claudette Soares / Taiguara / E Trio(Jongo Trio)
7049,Grupo dos Irmãos Aniceto
7050,Dennis & Bruno Martini feat. Vitin
7051,Coliseu de Ideias
7052,Luiz Caldas & Acordes Verdes
7053,Chico Maranhão & Renato Teixeira
7054,God Pussy & KalvaryBass 666
7055,Orquestra Filarmônica de Goiás
7056,CPM 22
7057,Meirelles e sua orquetra
7058,Mc Dryn
7059,Identity & Implex
7060,Insane Human Mind
7061,Timor Trail
7062,Nuclear Ravager
7063,Gaponga
7064,Cléia Dias
7065,Baixe mp3
7066,Cassio Nobre
7067,Orlandivo
7068,The Sub
7069,Laboratorio S.P.
7070,Ana Cecilia Tavares
7071,Chieko Kinbara Feat
7072,Joao Costa
7073,Demétrio
7074,Sodomah
7075,Índios Kamayurá
7076,Eldon Britto
7077,Tiago Cavalcante
7078,Lótus em Chamas
7079,Tião Carreiro and Pardinho Com Bruno and Marrone
7080,Litígio
7081,Spool32
7082,João do Vale e Nara Leão
7083,AS VESPAS
7084,Revenge To Betrayal
7085,Expressão Urbanah
7086,Débora de Oliveira
7087,A Deriva
7088,Edu Egito
7089,"Dj Chap, Andrezz"
7090,Oswaldo Montenegro
7091,Elis Regina
7092,Disarm (BRA)
7093,Agony Hell
7094,Gloria
7095,Villa Lobos E A Apoteose Brasileira
7096,I Set Squad
7097,the dead loverÂ´s twisted heart
7098,Renantique
7099,Harshmap
7100,Thiago Fillipe
7101,Sta. Fé
7102,Violetha Purpura
7103,ANGELO EDUARDO
7104,TERROR LESTE
7105,Tereza & The Acordes
7106,Capella Brasilica
7107,Continentinos E Andre
7108,Last girl called Deborah
7109,Selfsuck
7110,Vítor Meireles
7111,"Maurício Carrilho, Luciana Rabello, Joel Nascimento, Luiz Flávio Alcofra & Jorginho Do Pandeiro"
7112,Armazém Fantástico de Odilon
7113,Campanha Cuabano E Pirigoso
7114,Wildbeast
7115,Leux Perdis
7116,Nilo Sergio e Leal Brito
7117,DJ WM 22 DA PENHA
7118,Bossa Banjo
7119,Conjunto Época de Ouro e Carlinhos 6 Cordas
7120,Padre Daniel Nicolini
7121,Erick12&Marrom
7122,Banda Mosh
7123,Vinicius Possebon
7124,ToxicMaze
7125,Ars Tenebra
7126,Emotional Firefighters
7127,TRIBO-DO-BATIDÃO
7128,Gil do Acordeon
7129,Poliana Devidé
7130,Operattack
7131,Diones
7132,Banda Apollo
7133,Camos (BRA)
7134,Edu Gutterres
7135,Quarteto Jobim-Morelenbaum
7136,Hecate
7137,Capoeira Senzala De Santos
7138,RPM e Milton Nascimento
7139,ÁSGARD
7140,Ironia Ltda
7141,trailler lanches
7142,Jackson Do Pandeiro _sampled_
7143,Hugo Meira
7144,Jayme Brito
7145,Mr. Jungle
7146,Carneiro do Acordeon
7147,Guava Air
7148,Astolfo N' Tiroteio
7149,Annita Ribeiro
7150,Steindorff Nicolás
7151,Izuke
7152,Caio Vita
7153,Yuri Augusto Borges
7154,Pixinguinha & Sua Banda
7155,Ícaro Madeira
7156,"Leonardo Miranda, Maurício Carrilho, Luciana Rabello & Celsinho Silva"
7157,Anjos Da Morte
7158,Floriano Belham
7159,Lucha Lyra
7160,Heiter Villa-Lobos
7161,Me Desculpa
7162,Toxic Beer
7163,Tio Vester
7164,Uisminofay
7165,Regina Casé & Luiz Fernando Guimarães
7166,Biossonoros
7167,Gustavo Lins
7168,Três Caras
7169,CONECTIVIDADE
7170,Mirta Evi
7171,Naíssa
7172,Tião Carreiro and Pardinho Com Irmãs Galvão
7173,Doces Bárbaros
7174,Banda Rischester
7175,Eumir Deodato / Airto Moreira
7176,Leo Scriptore
7177,Laboratórios Clandestinos S/A
7178,Smile Fake
7179,Erick12
7180,João Quintana Vieira e Grupo Parceria
7181,Johnny Rivers
7182,Marcus Staniec
7183,SCARRHOUS
7184,neokainn x garfo
7185,Flamenkinho
7186,Ária Cirrata
7187,Morffina
7188,Flora Matos
7189,Sacriffice
7190,Juliana Novo
7191,Ivi Rodrigues & Dann
7192,Roberto Carlos;Hebe Camargo;Luiza Possi;Zizi Possi;Alcione;Fafá De Belém;Celine Imbert;Daniela Mercury;Wanderléa;Rosemary;Fernanda Abreu;Marilia Pera;Paula Toller;Marina Lima;Sandy;Adriana Calcanhotto;Cláudia Leitte;Nana Caymmi;An
7193,Edú Lobo & Antônio Carlos Jobim
7194,DJ EDMILSON
7195,Roberto Luna e Inezita Barroso
7196,Cosmonautics Feat Cleveland Wa
7197,Grupo Diamantes
7198,urso panda no cerrado
7199,Suicide Of Emily
7200,Tião Carreiro and Pardinho Com Sérgio Reis
7201,Identity & Atom
7202,Banda Motumba
7203,VYCORP
7204,Fernanda Takai e Affonsinho
7205,Sinrise
7206,Asian Xá
7207,Rigor Mortis BR
7208,AN ENDER OF THINGS
7209,Carbono144
7210,Programa Em Rede
7211,Eduf
7212,Naldinho da Ilha
7213,"Bruno Rian, Diogo Guanabara, Maurício Carrilho, Luiz Otávio Braga, Celsinho e Rodrigo Lessa"
7214,Academicos do Tucuruvi
7215,SkieLan
7216,Grupo Zipertensão
7217,Drink Season
7218,Tião Carreiro and Pardinho Com Chrystian and Ralf
7219,The Raycast
7220,Hike Ramos
7221,flogao.com.br.kabecaopsytrance
7222,Antropofectus
7223,Original de Fábrica
7224,Fabricio Sousa
7225,Candara
7226,Rogério Duprat
7227,Nelson Gonsalves e Fafa de Belem
7228,DJ CR Original
7229,bob & gordini
7230,Estado Civil
7231,Env. Up
7232,Fernanda Vilela
7233,Movimento Balanco
7234,Henrique Bianchini & Augus
7235,Hi-Fy
7236,Waguinho & Cia
7237,Mortos?
7238,Davi Zew
7239,"Elomar, Geraldo Azevedo, Vital Farias, Xangai"
7240,Lionel Gomes
7241,Artes Classicas
7242,Maurício Carrilho e Ronaldo do Bandolim
7243,Vömit
7244,"Michala Petri, Marilyn Mazur, Daniel Murray"
7245,Kinbaku Shibari
7246,Why Name
7247,Cruzadas (BRA)
7248,Cibelle
7249,Tres Marias e Leal Brito
7250,Helena de Tróia
7251,Caio Blat
7252,Milita Meirelles
7253,Coral Cameratta
7254,Castro Barbosa e Lauro Borges
7255,Cláudia Morena
7256,Diego E Thiago
7257,Correria HC
7258,Vivian Garcez
7259,Manezinho Araujo e Leal Brito
7260,Grupo AJA
7261,Os Urtigas do Nordeste
7262,Balobê
7263,Purple Pearl
7264,Almirante e Lamartine Babo
7265,Sorvetedepato
7266,Matheus Duboc
7267,Joseph K
7268,Pique Brasileiro
7269,C-56
7270,Wanessa
7271,Jorge Ben Sor & Admiral Jorge V
7272,Joaquim Manuel Gago da Camara
7273,LAVA feat. Abu Diallo
7274,Dezembro negro
7275,Fernando Madureira
7276,The Sexons
7277,Zé da Guiomar
7278,Bruxos Modernos
7279,Katastrofy
